theta_deg,phi_deg,element,source_a,source_b,a_h_mag,a_v_mag,b_h_mag,b_v_mag,a_h_phase_deg,a_v_phase_deg,b_h_phase_deg,b_v_phase_deg,xpd_a_as_h_db,xpd_a_as_v_db,xpd_b_as_h_db,xpd_b_as_v_db,ab_pol_corr_mag,ab_pol_orthogonality_db,response_condition_db
45.000000,165.000000,E1,P1A,P1B,1399.126692,1972.172264,635.158288,1988.058860,-30.668850,-158.789934,100.691939,-151.880118,-2.981756,2.981756,-9.910945,9.910945,0.692689,3.189232,7.544600
45.000000,165.000000,E2,P2A,P2B,753.570887,1409.329419,1194.855037,1841.134422,-64.320265,-144.122787,152.187421,-154.824819,-5.437768,5.437768,-3.755406,3.755406,0.595909,4.496400,6.657992
45.000000,165.000000,E3,P3A,P3B,1718.533324,1577.049390,2076.693855,988.109550,155.669998,-48.126754,-172.434284,88.896470,0.746253,-0.746253,6.451348,-6.451348,0.652805,3.704325,6.777813
45.000000,165.000000,E4,P4A,P4B,1940.684534,865.475613,2241.745290,1619.425888,8.356171,72.709760,-14.094281,-44.365306,7.014002,-7.014002,2.824504,-2.824504,0.759275,2.392013,9.025993
45.000000,170.000000,E1,P1A,P1B,1390.819639,1883.926578,573.413456,1968.796668,-38.814589,-164.457243,100.719297,-156.452887,-2.635863,2.635863,-10.714660,10.714660,0.673873,3.428438,7.216002
45.000000,170.000000,E2,P2A,P2B,764.261658,1401.580137,1207.376044,1777.036068,-69.925424,-149.408277,143.326560,-161.327693,-5.267517,5.267517,-3.357074,3.357074,0.569445,4.890964,6.253229
45.000000,170.000000,E3,P3A,P3B,1723.510136,1627.342060,2200.093015,1078.829018,163.700156,-42.853422,-164.292581,88.952206,0.498700,-0.498700,6.189768,-6.189768,0.671115,3.464055,7.066752
45.000000,170.000000,E4,P4A,P4B,2059.543033,949.994340,2272.840335,1677.186129,16.875058,74.706949,-6.141994,-39.335172,6.720997,-6.720997,2.639753,-2.639753,0.767599,2.297312,9.079603
45.000000,175.000000,E1,P1A,P1B,1375.387341,1789.555246,508.545122,1943.365150,-46.841307,-168.996739,101.958357,-160.293176,-2.286402,2.286402,-11.644498,11.644498,0.656213,3.659098,6.917518
45.000000,175.000000,E2,P2A,P2B,779.119793,1393.529792,1215.651418,1704.879701,-75.174407,-154.545655,134.662737,-166.844003,-5.050240,5.050240,-2.937694,2.937694,0.535452,5.425595,5.757431
45.000000,175.000000,E3,P3A,P3B,1737.377813,1664.169764,2289.032538,1161.821381,171.943616,-37.283939,-155.988304,90.315285,0.373933,-0.373933,5.890252,-5.890252,0.688356,3.243736,7.364539
45.000000,175.000000,E4,P4A,P4B,2149.559326,1032.694872,2296.649749,1714.753815,25.451369,77.589746,1.725722,-33.826333,6.367548,-6.367548,2.537860,-2.537860,0.777090,2.190572,9.202703
45.000000,180.000000,E1,P1A,P1B,1353.210479,1694.064054,448.264892,1916.606447,-54.575151,-172.496612,103.953989,-163.722856,-1.951289,1.951289,-12.619964,12.619964,0.642011,3.849148,6.678023
45.000000,180.000000,E2,P2A,P2B,797.401980,1388.397047,1216.995444,1630.583838,-80.221886,-160.051096,126.468182,-171.447408,-4.816727,4.816727,-2.541084,2.541084,0.495785,6.094139,5.201173
45.000000,180.000000,E3,P3A,P3B,1758.887262,1683.340663,2346.000000,1230.651261,-179.831702,-31.403666,-147.480718,93.114238,0.381320,-0.381320,5.603860,-5.603860,0.704932,3.037053,7.661679
45.000000,180.000000,E4,P4A,P4B,2212.149686,1104.803320,2310.492096,1730.549601,34.100681,81.419525,9.412256,-27.905003,6.030591,-6.030591,2.510409,-2.510409,0.787612,2.073758,9.382586
45.000000,185.000000,E1,P1A,P1B,1323.607977,1600.950563,397.488278,1888.772838,118.175789,4.847683,-74.206940,12.948904,-1.652371,1.652371,-13.537108,13.537108,0.632929,3.972894,6.519091
45.000000,185.000000,E2,P2A,P2B,816.912206,1388.685283,1207.480663,1558.739362,94.795271,13.790231,-61.050772,4.749071,-4.608569,4.608569,-2.217866,2.217866,0.454542,6.848518,4.632924
45.000000,185.000000,E3,P3A,P3B,1783.681825,1682.899135,2376.416201,1283.774476,8.218905,154.879289,41.216715,-82.579907,0.505186,-0.505186,5.348675,-5.348675,0.720593,2.846204,7.950442
45.000000,185.000000,E4,P4A,P4B,2250.404122,1161.202900,2311.410790,1725.039047,-137.186363,-93.624852,-163.110321,158.413440,5.747048,-5.747048,2.541564,-2.541564,0.797842,1.961659,9.582258
45.000000,190.000000,E1,P1A,P1B,1284.793053,1513.409497,357.981442,1857.048676,111.626275,2.782807,-73.814456,9.485381,-1.422466,1.422466,-14.299255,14.299255,0.629325,4.022501,6.446354
45.000000,190.000000,E2,P2A,P2B,835.006077,1396.982447,1182.934642,1492.332725,89.790298,6.996798,-67.740683,1.614914,-4.470026,4.470026,-2.018098,2.018098,0.418268,7.570900,4.118525
45.000000,190.000000,E3,P3A,P3B,1805.537736,1664.342043,2386.944063,1324.635575,16.033837,161.688354,50.036152,-76.768313,0.707280,-0.707280,5.114917,-5.114917,0.734600,2.678981,8.218981
45.000000,190.000000,E4,P4A,P4B,2268.375275,1202.350059,2297.249882,1700.699598,-128.440345,-87.336343,-155.820767,165.188586,5.513680,-5.513680,2.611613,-2.611613,0.806236,1.870760,9.756870
45.000000,195.000000,E1,P1A,P1B,1233.957549,1435.345095,329.887412,1818.710089,105.993678,1.055386,-76.208712,5.742916,-1.313122,1.313122,-14.827955,14.827955,0.630772,4.002550,6.454877
45.000000,195.000000,E2,P2A,P2B,849.519106,1415.359642,1139.720038,1433.159055,84.718043,-0.153941,-73.477870,-0.991042,-4.433873,4.433873,-1.989924,1.989924,0.395176,8.064192,3.746297
45.000000,195.000000,E3,P3A,P3B,1817.797011,1632.033619,2383.662921,1359.648699,23.631999,169.131768,58.857075,-69.574330,0.936326,-0.936326,4.876363,-4.876363,0.746100,2.544058,8.452387
45.000000,195.000000,E4,P4A,P4B,2270.347044,1233.773158,2266.992172,1661.597561,-119.721584,-79.617457,-148.675193,172.547248,5.297139,-5.297139,2.698483,-2.698483,0.811811,1.810898,9.872981
45.000000,200.000000,E1,P1A,P1B,1167.911166,1370.684937,314.153179,1773.224866,101.462683,-0.542816,-82.246668,1.666296,-1.390557,1.390557,-15.032447,15.032447,0.637062,3.916368,6.542325
45.000000,200.000000,E2,P2A,P2B,859.106260,1443.426326,1075.516531,1381.876679,79.555465,-7.263808,-78.151387,-3.221277,-4.506955,4.506955,-2.177044,2.177044,0.392333,8.126901,3.619878
45.000000,200.000000,E3,P3A,P3B,1814.740814,1591.866718,2370.281234,1395.217824,31.074317,177.269722,67.513266,-61.282710,1.138158,-1.138158,4.603157,-4.603157,0.754539,2.446363,8.639213
45.000000,200.000000,E4,P4A,P4B,2259.662167,1263.420673,2220.613520,1613.072153,-111.133785,-70.605130,-141.632147,-179.367513,5.049911,-5.049911,2.776384,-2.776384,0.814464,1.782560,9.921393
45.000000,205.000000,E1,P1A,P1B,1084.208045,1321.183792,313.639772,1721.926926,98.164199,-2.149469,-91.686948,-2.720519,-1.717012,1.717012,-14.791672,14.791672,0.648585,3.760669,6.716693
45.000000,205.000000,E2,P2A,P2B,862.978246,1476.867907,990.139409,1337.452222,74.290511,-13.983079,-81.651193,-5.230199,-4.666836,4.666836,-2.611639,2.611639,0.412083,7.700307,3.813418
45.000000,205.000000,E3,P3A,P3B,1792.452603,1550.122725,2346.742601,1435.077337,38.413489,-173.914989,75.815422,-52.320451,1.261632,-1.261632,4.271803,-4.271803,0.759885,2.385042,8.776710
45.000000,205.000000,E4,P4A,P4B,2237.241374,1297.910394,2158.716090,1561.464388,-102.821112,-60.704608,-134.674119,-170.487371,4.729363,-4.729363,2.813269,-2.813269,0.814796,1.779026,9.916443
45.000000,210.000000,E1,P1A,P1B,982.228451,1284.561831,331.050704,1666.065242,96.190354,-3.829560,-102.966539,-7.331120,-2.330850,2.330850,-14.035950,14.035950,0.665928,3.531458,6.993938
45.000000,210.000000,E2,P2A,P2B,860.451707,1507.953853,886.057754,1296.759597,68.919535,-20.122795,-83.852970,-7.149197,-4.873231,4.873231,-3.307949,3.307949,0.451416,6.908452,4.321089
45.000000,210.000000,E3,P3A,P3B,1748.908902,1512.488313,2308.994518,1478.897051,45.653470,-164.552393,83.590995,-43.172253,1.261503,-1.261503,3.869699,-3.869699,0.762549,2.354642,8.869579
45.000000,210.000000,E4,P4A,P4B,2200.787575,1339.401656,2082.092242,1513.181718,-94.936785,-50.485730,-127.822367,-160.917127,4.313346,-4.313346,2.772178,-2.772178,0.813646,1.791287,9.882151
45.000000,215.000000,E1,P1A,P1B,863.752606,1254.747063,365.326030,1605.218671,95.650506,-5.599406,-114.057371,-12.054826,-3.243336,3.243336,-12.857072,12.857072,0.689346,3.231256,7.392278
45.000000,215.000000,E2,P2A,P2B,850.752831,1527.807331,768.236929,1255.169265,63.446909,-25.664221,-84.589495,-9.065453,-5.085304,5.085304,-4.264142,4.264142,0.504789,5.937802,5.076416
45.000000,215.000000,E3,P3A,P3B,1683.525690,1482.772610,2250.435424,1522.505532,52.735653,-154.906728,90.723748,-34.273753,1.102904,-1.102904,3.394154,-3.394154,0.763172,2.347547,8.924855
45.000000,215.000000,E4,P4A,P4B,2145.568945,1384.771674,1991.348219,1472.750569,-87.599226,-40.497089,-121.140186,-150.977376,3.803286,-3.803286,2.620360,-2.620360,0.811639,1.812747,9.835790
45.000000,220.000000,E1,P1A,P1B,732.972407,1224.333783,410.841180,1537.506020,96.773370,-7.466025,-123.705171,-16.810541,-4.456244,4.456244,-11.462857,11.462857,0.718688,2.869198,7.931657
45.000000,220.000000,E2,P2A,P2B,833.173167,1529.127869,643.301486,1208.128039,57.884085,-30.698335,-83.591684,-11.028872,-5.274171,5.274171,-5.473968,5.473968,0.566949,4.929117,6.012740
45.000000,220.000000,E3,P3A,P3B,1596.677558,1461.626187,2164.546772,1559.436458,59.553142,-145.344233,97.171141,-25.936781,0.767618,-0.767618,2.847986,-2.847986,0.762511,2.355080,8.949981
45.000000,220.000000,E4,P4A,P4B,2066.519282,1427.360790,1886.732494,1440.920988,-80.864522,-31.122612,-114.722520,-141.137781,3.214114,-3.214114,2.341403,-2.341403,0.809030,1.840707,9.781813
45.000000,225.000000,E1,P1A,P1B,596.241201,1187.749671,459.841394,1461.388528,100.091979,-9.460921,-131.666366,-21.587923,-5.986059,5.986059,-10.043153,10.043153,0.753706,2.455959,8.640656
45.000000,225.000000,E2,P2A,P2B,807.332964,1508.175724,518.484727,1152.937600,52.247374,-35.357597,-80.360015,-13.088786,-5.427985,5.427985,-6.941397,6.941397,0.634163,3.955985,7.098451
45.000000,225.000000,E3,P3A,P3B,1489.521344,1446.365769,2047.431678,1583.072489,65.979555,-136.243252,102.954595,-18.329480,0.255372,-0.255372,2.234172,-2.234172,0.761496,2.366647,8.956285
45.000000,225.000000,E4,P4A,P4B,1960.430434,1459.899241,1768.250498,1414.585979,-74.727571,-22.547828,-108.676081,-131.866626,2.560571,-2.560571,1.938289,-1.938289,0.805910,1.874274,9.718336
45.000000,230.000000,E1,P1A,P1B,462.189072,1143.352840,504.974720,1377.653448,106.825826,-11.655680,-138.213716,-26.452750,-7.867212,7.867212,-8.717407,8.717407,0.794205,2.001347,9.567965
45.000000,230.000000,E2,P2A,P2B,773.271927,1465.480917,401.138933,1089.860869,46.550146,-39.774069,-73.877984,-15.338830,-5.552958,5.552958,-8.681525,8.681525,0.704308,3.044745,8.348432
45.000000,230.000000,E3,P3A,P3B,1364.033746,1432.465618,1899.144219,1588.584490,71.894494,-127.902513,108.135792,-11.499203,-0.425182,0.425182,1.550953,-1.550953,0.761358,2.368224,8.963695
45.000000,230.000000,E4,P4A,P4B,1827.137641,1476.951152,1635.996192,1388.872119,-69.141373,-14.804825,-103.098659,-123.500968,1.848103,-1.848103,1.422401,-1.422401,0.802490,1.911204,9.647111
45.000000,235.000000,E1,P1A,P1B,343.608365,1093.666275,540.538220,1290.262719,119.648112,-14.158179,-143.733759,-31.515616,-10.056422,10.056422,-7.557035,7.557035,0.839560,1.518970,10.796879
45.000000,235.000000,E2,P2A,P2B,731.330972,1405.338620,299.830417,1022.197281,40.782174,-44.062639,-62.043813,-17.943684,-5.673340,5.673340,-10.653181,10.653181,0.776147,2.201120,9.834573
45.000000,235.000000,E3,P3A,P3B,1222.955673,1415.867387,1723.508270,1574.082713,77.194436,-120.505711,112.795780,-5.413521,-1.272237,1.272237,0.787716,-0.787716,0.763728,2.341227,9.003923
45.000000,235.000000,E4,P4A,P4B,1669.430925,1476.092011,1490.501873,1359.817148,-64.036556,-7.836529,-98.065492,-116.213064,1.069100,-1.069100,0.797040,-0.797040,0.799329,1.945492,9.579756
45.000000,240.000000,E1,P1A,P1B,263.290564,1044.159251,562.840166,1205.713416,142.842393,-17.089052,-148.582232,-36.875852,-11.966629,11.966629,-6.617180,6.617180,0.887628,1.035385,12.469397
45.000000,240.000000,E2,P2A,P2B,682.028134,1334.513909,228.146306,955.562733,34.871551,-48.313127,-41.423320,-21.127189,-5.830416,5.830416,-12.440915,12.440915,0.847722,1.434930,11.714034
45.000000,240.000000,E3,P3A,P3B,1069.472638,1394.701135,1526.876449,1540.783417,81.786509,-114.143546,117.027372,-0.000017,-2.306230,2.306230,-0.078754,0.078754,0.770789,2.261294,9.125185
45.000000,240.000000,E4,P4A,P4B,1492.122707,1457.919731,1332.905700,1325.925491,-59.329087,-1.547971,-93.625631,-110.054844,0.201419,-0.201419,0.045606,-0.045606,0.797544,1.964911,9.542177
45.000000,245.000000,E1,P1A,P1B,252.563248,1001.534243,570.159632,1131.418062,174.216909,-20.536124,-153.072919,-42.554449,-11.965913,11.965913,-5.952533,5.952533,0.933784,0.595075,14.846849
45.000000,245.000000,E2,P2A,P2B,626.160748,1260.680993,205.977753,896.869980,28.629660,-52.576995,-12.297607,-25.107571,-6.078387,6.078387,-12.778183,12.778183,0.914246,0.778737,14.314309
45.000000,245.000000,E3,P3A,P3B,906.723847,1369.732172,1316.570223,1492.382151,85.564806,-108.854082,120.945849,4.824333,-3.583212,3.583212,-1.088720,1.088720,0.785483,2.097263,9.404147
45.000000,245.000000,E4,P4A,P4B,1300.896078,1425.382052,1164.853430,1288.233882,-54.910849,4.160327,-89.806565,-105.019518,-0.793774,0.793774,-0.874469,0.874469,0.799225,1.946613,9.583895
45.000000,250.000000,E1,P1A,P1B,310.154108,972.270522,562.526892,1073.895574,-160.846742,-24.492417,-157.511126,-48.435667,-9.924192,9.924192,-5.616375,5.616375,0.971417,0.251887,18.518546
45.000000,250.000000,E2,P2A,P2B,565.243145,1191.016435,237.427334,853.322746,21.680908,-56.843486,13.864226,-29.978098,-6.473649,6.473649,-11.111652,11.111652,0.967082,0.290730,18.454541
45.000000,250.000000,E3,P3A,P3B,737.363674,1343.803596,1099.611626,1434.049756,88.358275,-104.648821,124.725172,9.135718,-5.213081,5.213081,-2.306498,2.306498,0.811429,1.814988,9.969370
45.000000,250.000000,E4,P4A,P4B,1101.391574,1382.898621,988.191253,1249.545345,-50.617026,9.371625,-86.623991,-101.080691,-1.976972,1.976972,-2.038220,2.038220,0.808049,1.851243,9.798292
45.000000,255.000000,E1,P1A,P1B,401.831044,961.668998,541.472121,1037.418896,-146.230515,-28.802853,-162.242187,-54.248166,-7.579643,7.579643,-5.647561,5.647561,0.994386,0.048901,25.563715
45.000000,255.000000,E2,P2A,P2B,502.311343,1131.165982,300.228196,831.372609,13.382287,-61.011099,30.467005,-35.570240,-7.051067,7.051067,-8.846885,8.846885,0.996193,0.033129,27.681220
45.000000,255.000000,E3,P3A,P3B,563.368280,1320.911988,882.061601,1371.466443,89.794704,-101.515744,128.684498,12.995539,-7.401630,7.401630,-3.833725,3.833725,0.851524,1.396066,11.040741
45.000000,255.000000,E4,P4A,P4B,898.748266,1335.584174,804.588305,1213.567085,-46.149625,14.139676,-84.096662,-98.201334,-3.440664,3.440664,-3.569801,3.569801,0.829510,1.623563,10.358990
45.000000,260.000000,E1,P1A,P1B,505.591684,973.328479,509.912156,1023.487586,-137.627405,-33.159068,-167.708110,-59.609896,-5.689190,5.689190,-6.051744,6.051744,0.999530,0.004083,36.296568
45.000000,260.000000,E2,P2A,P2B,443.157469,1084.641610,375.350046,835.535396,2.786754,-64.869701,40.374361,-41.397982,-7.774564,7.774564,-6.950568,6.950568,0.995448,0.039625,26.680560
45.000000,260.000000,E3,P3A,P3B,386.306400,1305.375637,669.103053,1310.146900,88.802732,-99.406656,133.515151,16.448201,-10.576072,10.576072,-5.836540,5.836540,0.903976,0.876863,13.001670
45.000000,260.000000,E4,P4A,P4B,697.716748,1288.688732,615.231887,1184.283172,-40.884636,18.480471,-82.276553,-96.321297,-5.329378,5.329378,-5.688334,5.688334,0.868881,1.220792,11.582826
45.000000,265.000000,E1,P1A,P1B,613.007937,1008.988664,472.355321,1031.164202,-132.011687,-37.163179,-174.497324,-64.120397,-4.328404,4.328404,-6.781180,6.781180,0.987039,0.113311,21.862864
45.000000,265.000000,E2,P2A,P2B,397.808277,1052.655245,454.290196,867.430865,-11.083103,-68.109678,46.694639,-46.779720,-8.452247,8.452247,-5.618030,5.618030,0.965522,0.304754,17.646099
45.000000,265.000000,E3,P3A,P3B,209.590064,1301.225217,466.363879,1255.107684,80.598470,-98.221805,141.016063,19.520977,-15.859636,15.859636,-8.599122,8.599122,0.956492,0.386370,16.530260
45.000000,265.000000,E4,P4A,P4B,503.786068,1247.238802,420.694453,1165.530500,-33.291524,22.369001,-81.350522,-95.336795,-7.874069,7.874069,-8.851137,8.851137,0.924091,0.685707,14.070938
45.000000,270.000000,E1,P1A,P1B,720.830505,1068.742193,435.514826,1057.953932,-127.887935,-40.430731,176.682428,-67.445250,-3.420796,3.420796,-7.709276,7.709276,0.959211,0.361713,16.879748
45.000000,270.000000,E2,P2A,P2B,380.289477,1034.420274,533.373227,925.730904,-28.078421,-70.361346,51.136178,-51.084385,-8.691654,8.691654,-4.789071,4.789071,0.911818,0.801839,13.365251
45.000000,270.000000,E3,P3A,P3B,79.318017,1311.744748,286.052734,1210.782868,17.906002,-97.804622,157.136394,22.223199,-24.369550,24.369550,-12.532403,12.532403,0.984550,0.135243,21.100609
45.000000,270.000000,E4,P4A,P4B,327.944087,1215.808865,221.061776,1160.620503,-18.816166,25.742565,-82.285520,-95.086584,-11.381310,11.381310,-14.403532,14.403532,0.975588,0.214672,19.098989
45.000000,275.000000,E1,P1A,P1B,827.325142,1151.511503,408.966735,1100.733570,-124.491190,-42.672423,165.307147,-69.350292,-2.871841,2.871841,-8.599885,8.599885,0.919341,0.730472,13.931651
45.000000,275.000000,E2,P2A,P2B,402.283771,1027.942711,610.478332,1007.120969,-45.514456,-71.247971,54.605885,-53.912303,-8.148728,8.148728,-4.348228,4.348228,0.841219,1.501822,10.664682
45.000000,275.000000,E3,P3A,P3B,206.505783,1339.073825,181.359528,1181.035505,-52.092714,-97.955592,-159.292604,24.543879,-16.237446,16.237446,-16.274452,16.274452,0.962065,0.335907,17.207888
45.000000,275.000000,E4,P4A,P4B,209.906735,1198.353387,22.308011,1171.919198,16.153452,28.512444,-126.050369,-95.358609,-15.131171,15.131171,-34.408736,34.408736,0.987942,0.105367,22.177531
45.000000,280.000000,E1,P1A,P1B,930.943623,1255.532303,404.238493,1156.411212,-121.383988,-43.720535,151.815080,-69.691155,-2.598090,2.598090,-9.129493,9.129493,0.871146,1.198178,11.911856
45.000000,280.000000,E2,P2A,P2B,464.043479,1031.238728,683.785867,1107.580141,-59.793069,-70.430259,57.622575,-55.110799,-6.936011,6.936011,-4.189101,4.189101,0.760579,2.377113,8.777166
45.000000,280.000000,E3,P3A,P3B,402.415997,1383.864907,250.255564,1169.121687,-62.854975,-98.465779,-109.974295,26.449265,-10.728369,10.728369,-13.389520,13.389520,0.881111,1.099386,12.163338
45.000000,280.000000,E4,P4A,P4B,241.064576,1198.051148,198.182866,1200.434021,65.426633,30.583905,107.696418,-95.923106,-13.926839,13.926839,-15.645444,15.645444,0.935762,0.576690,14.790706
45.000000,285.000000,E1,P1A,P1B,1029.830535,1378.616715,430.200465,1222.328014,-118.279502,-43.512406,138.173703,-68.390200,-2.533556,2.533556,-9.070338,9.070338,0.818277,1.741995,10.419936
45.000000,285.000000,E2,P2A,P2B,556.113265,1043.808795,751.337776,1223.324023,-69.539798,-67.639747,60.510653,-54.691533,-5.469154,5.469154,-4.234126,4.234126,0.676389,3.396069,7.380603
45.000000,285.000000,E3,P3A,P3B,613.596969,1445.054075,404.904980,1177.510711,-66.898929,-99.159660,-92.136851,27.884049,-7.440018,7.440018,-9.272235,9.272235,0.760226,2.381142,8.958929
45.000000,285.000000,E4,P4A,P4B,380.168994,1217.131894,417.131154,1245.525406,88.304641,31.880191,104.810149,-96.582746,-10.107219,10.107219,-9.501599,9.501599,0.829366,1.625077,10.306953
45.000000,290.000000,E1,P1A,P1B,1121.671917,1518.157504,487.645677,1296.588816,-114.961367,-42.060622,126.739886,-65.424995,-2.629020,2.629020,-8.493958,8.493958,0.763797,2.340438,9.259038
45.000000,290.000000,E2,P2A,P2B,667.875050,1068.067437,810.964618,1351.294304,-75.352923,-62.725734,63.492380,-52.747316,-4.078069,4.078069,-4.434961,4.434961,0.595014,4.509452,6.308685
45.000000,290.000000,E3,P3A,P3B,837.891555,1519.792976,575.697175,1207.534479,-69.525067,-99.930979,-86.201539,28.779538,-5.171932,5.171932,-6.434109,6.434109,0.630629,4.004520,6.899405
45.000000,290.000000,E4,P4A,P4B,547.094616,1256.669367,643.987536,1304.809360,96.405504,32.361936,103.186646,-97.218274,-7.223172,7.223172,-6.133392,6.133392,0.704962,3.036686,7.640375
45.000000,295.000000,E1,P1A,P1B,1203.756660,1671.000738,569.987785,1378.430203,-111.246988,-39.428198,118.548017,-60.834201,-2.848759,2.848759,-7.670385,7.670385,0.710049,2.974238,8.317969
45.000000,295.000000,E2,P2A,P2B,791.303986,1110.149474,860.432226,1489.354495,-78.242659,-55.743086,66.737290,-49.406806,-2.940762,2.940762,-4.765628,4.765628,0.523569,5.620517,5.478305
45.000000,295.000000,E3,P3A,P3B,1075.429089,1603.541392,749.385199,1258.929680,-71.860025,-100.759600,-84.540286,29.068191,-3.469968,3.469968,-4.505927,4.505927,0.517517,5.721503,5.579002
