freq_ghz,phi_deg,theta_deg,linear_pol_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,100.000000,135.000000,A_feed_only,E1-E3,37.770838,397.770838,-17.383670,-9.614413,True
7.738000,45.000000,105.000000,135.000000,A_feed_only,E1-E3,46.000212,406.000212,-19.265849,-9.827930,True
7.738000,45.000000,110.000000,135.000000,A_feed_only,E1-E3,52.591954,412.591954,-21.601767,-9.905449,True
7.738000,45.000000,115.000000,135.000000,A_feed_only,E1-E3,55.763073,415.763073,-24.771564,-9.896851,True
7.738000,45.000000,120.000000,135.000000,A_feed_only,E1-E3,49.177249,409.177249,-29.551553,-9.860475,True
7.738000,45.000000,125.000000,135.000000,A_feed_only,E1-E3,1.637551,361.637551,-34.823049,-9.854007,True
7.738000,45.000000,130.000000,135.000000,A_feed_only,E1-E3,-49.041227,310.958773,-29.905857,-9.929624,True
7.738000,45.000000,135.000000,135.000000,A_feed_only,E1-E3,-57.878064,302.121936,-25.201478,-10.133630,True
7.738000,45.000000,140.000000,135.000000,A_feed_only,E1-E3,-57.187129,302.812871,-22.304019,-10.509874,True
7.738000,45.000000,145.000000,135.000000,A_feed_only,E1-E3,-53.539361,306.460639,-20.485847,-11.106314,True
7.738000,45.000000,150.000000,135.000000,A_feed_only,E1-E3,-48.546455,311.453545,-19.421773,-11.984670,True
7.738000,45.000000,155.000000,135.000000,A_feed_only,E1-E3,-42.884021,317.115979,-18.984494,-13.234512,True
7.738000,45.000000,160.000000,135.000000,A_feed_only,E1-E3,-37.089475,322.910525,-19.170134,-14.997835,True
7.738000,45.000000,165.000000,135.000000,A_feed_only,E1-E3,-31.878631,328.121369,-20.105160,-17.526351,True
7.738000,45.000000,170.000000,135.000000,A_feed_only,E1-E3,-28.780411,331.219589,-22.144760,-21.363576,True
7.738000,45.000000,175.000000,135.000000,A_feed_only,E1-E3,-34.507075,325.492925,-26.320178,-28.228358,True
7.738000,45.000000,180.000000,135.000000,A_feed_only,E1-E3,-174.101532,-174.101532,-37.323163,-38.731608,False
7.738000,45.000000,185.000000,135.000000,A_feed_only,E1-E3,35.281343,395.281343,-28.579156,-26.946669,True
7.738000,45.000000,190.000000,135.000000,A_feed_only,E1-E3,28.054625,388.054625,-21.552178,-22.635888,True
7.738000,45.000000,195.000000,135.000000,A_feed_only,E1-E3,30.539507,390.539507,-17.701776,-20.551145,True
7.738000,45.000000,200.000000,135.000000,A_feed_only,E1-E3,35.172985,395.172985,-15.192277,-19.589196,True
7.738000,45.000000,205.000000,135.000000,A_feed_only,E1-E3,40.382300,400.382300,-13.455928,-19.386625,True
7.738000,45.000000,210.000000,135.000000,A_feed_only,E1-E3,45.507064,405.507064,-12.235193,-19.821939,True
7.738000,45.000000,215.000000,135.000000,A_feed_only,E1-E3,50.057729,410.057729,-11.386943,-20.908603,True
7.738000,45.000000,220.000000,135.000000,A_feed_only,E1-E3,53.320187,413.320187,-10.820757,-22.793130,True
7.738000,45.000000,225.000000,135.000000,A_feed_only,E1-E3,53.365916,413.365916,-10.473237,-25.852749,True
7.738000,45.000000,230.000000,135.000000,A_feed_only,E1-E3,41.623323,401.623323,-10.294531,-30.931850,True
7.738000,45.000000,235.000000,135.000000,A_feed_only,E1-E3,-19.005949,340.994051,-10.239711,-34.684168,True
7.738000,45.000000,240.000000,135.000000,A_feed_only,E1-E3,-57.249258,302.750742,-10.262518,-28.516129,True
7.738000,45.000000,245.000000,135.000000,A_feed_only,E1-E3,-61.075359,298.924641,-10.311104,-23.952111,True
7.738000,45.000000,250.000000,135.000000,A_feed_only,E1-E3,-57.055891,302.944109,-10.326810,-20.898159,True
7.738000,45.000000,255.000000,135.000000,A_feed_only,E1-E3,-50.039030,309.960970,-10.247974,-18.630297,True
7.738000,45.000000,260.000000,135.000000,A_feed_only,E1-E3,-41.478237,318.521763,-10.019954,-16.803175,True
7.738000,45.000000,265.000000,135.000000,A_feed_only,E1-E3,-32.135283,327.864717,-9.608688,-15.231326,True
7.738000,45.000000,270.000000,135.000000,A_feed_only,E1-E3,-22.554797,337.445203,-9.010424,-13.804991,True
7.738000,45.000000,275.000000,135.000000,A_feed_only,E1-E3,-13.122421,346.877579,-8.250842,-12.456974,True
7.738000,45.000000,280.000000,135.000000,A_feed_only,E1-E3,-4.055527,355.944473,-7.374521,-11.147791,True
7.738000,45.000000,285.000000,135.000000,A_feed_only,E1-E3,4.580886,364.580886,-6.432101,-9.857966,True
7.738000,45.000000,290.000000,135.000000,A_feed_only,E1-E3,12.833051,372.833051,-5.471354,-8.583246,True
7.738000,45.000000,295.000000,135.000000,A_feed_only,E1-E3,20.816439,380.816439,-4.533351,-7.331003,True
7.738000,45.000000,300.000000,135.000000,A_feed_only,E1-E3,28.686854,388.686854,-3.651858,-6.117044,True
7.738000,45.000000,305.000000,135.000000,A_feed_only,E1-E3,36.624510,396.624510,-2.853867,-4.962492,True
7.738000,45.000000,310.000000,135.000000,A_feed_only,E1-E3,44.825345,404.825345,-2.160040,-3.890690,True
7.738000,45.000000,315.000000,135.000000,A_feed_only,E1-E3,53.494590,413.494590,-1.584697,-2.924235,True
7.738000,45.000000,320.000000,135.000000,A_feed_only,E1-E3,62.840551,422.840551,-1.135362,-2.082449,True
7.738000,45.000000,325.000000,135.000000,A_feed_only,E1-E3,73.068508,433.068508,-0.811997,-1.379539,True
7.738000,45.000000,330.000000,135.000000,A_feed_only,E1-E3,84.374277,444.374277,-0.605960,-0.823609,True
7.738000,45.000000,335.000000,135.000000,A_feed_only,E1-E3,96.934080,456.934080,-0.498793,-0.416333,True
7.738000,45.000000,340.000000,135.000000,A_feed_only,E1-E3,110.883152,470.883152,-0.461473,-0.152801,True
7.738000,45.000000,345.000000,135.000000,A_feed_only,E1-E3,126.275075,486.275075,-0.455941,-0.020896,True
7.738000,45.000000,350.000000,135.000000,A_feed_only,E1-E3,143.024577,503.024577,-0.441664,0.000000,True
7.738000,45.000000,355.000000,135.000000,A_feed_only,E1-E3,160.859551,520.859551,-0.388373,-0.059881,True
7.738000,45.000000,360.000000,135.000000,A_feed_only,E1-E3,179.321902,539.321902,-0.290281,-0.162155,True
7.738000,45.000000,0.000000,0.000000,A_feed_only,E2-E4,177.641934,177.641934,-0.938394,-0.912349,True
7.738000,45.000000,5.000000,0.000000,A_feed_only,E2-E4,-163.041661,196.958339,-0.690041,-1.101983,True
7.738000,45.000000,10.000000,0.000000,A_feed_only,E2-E4,-144.685789,215.314211,-0.392753,-1.171681,True
7.738000,45.000000,15.000000,0.000000,A_feed_only,E2-E4,-128.187901,231.812099,-0.137239,-1.129986,True
7.738000,45.000000,20.000000,0.000000,A_feed_only,E2-E4,-114.001403,245.998597,0.000000,-1.031274,True
7.738000,45.000000,25.000000,0.000000,A_feed_only,E2-E4,-102.148714,257.851286,-0.028726,-0.948135,True
7.738000,45.000000,30.000000,0.000000,A_feed_only,E2-E4,-92.368059,267.631941,-0.243723,-0.945409,True
7.738000,45.000000,35.000000,0.000000,A_feed_only,E2-E4,-84.272140,275.727860,-0.645433,-1.068768,True
7.738000,45.000000,40.000000,0.000000,A_feed_only,E2-E4,-77.450412,282.549588,-1.222052,-1.344587,True
7.738000,45.000000,45.000000,0.000000,A_feed_only,E2-E4,-71.511965,288.488035,-1.955218,-1.783970,True
7.738000,45.000000,50.000000,0.000000,A_feed_only,E2-E4,-66.091304,293.908696,-2.823508,-2.386904,True
7.738000,45.000000,55.000000,0.000000,A_feed_only,E2-E4,-60.837839,299.162161,-3.804089,-3.145352,True
7.738000,45.000000,60.000000,0.000000,A_feed_only,E2-E4,-55.402164,304.597836,-4.873119,-4.045235,True
7.738000,45.000000,65.000000,0.000000,A_feed_only,E2-E4,-49.426026,310.573974,-6.005579,-5.067234,True
7.738000,45.000000,70.000000,0.000000,A_feed_only,E2-E4,-42.540055,317.459945,-7.175283,-6.185826,True
7.738000,45.000000,75.000000,0.000000,A_feed_only,E2-E4,-34.374418,325.625582,-8.355830,-7.365448,True
7.738000,45.000000,80.000000,0.000000,A_feed_only,E2-E4,-24.595718,335.404282,-9.523116,-8.552542,True
7.738000,45.000000,85.000000,0.000000,A_feed_only,E2-E4,-13.000820,346.999180,-10.659696,-9.664264,True
7.738000,45.000000,90.000000,0.000000,A_feed_only,E2-E4,0.290089,360.290089,-11.760409,-10.582422,True
7.738000,45.000000,95.000000,0.000000,A_feed_only,E2-E4,14.565031,374.565031,-12.837591,-11.174288,True
7.738000,45.000000,100.000000,0.000000,A_feed_only,E2-E4,28.402935,388.402935,-13.923090,-11.355109,True
7.738000,45.000000,105.000000,0.000000,A_feed_only,E2-E4,39.967308,399.967308,-15.063079,-11.149649,True
7.738000,45.000000,110.000000,0.000000,A_feed_only,E2-E4,47.436643,407.436643,-16.296592,-10.679933,True
7.738000,45.000000,115.000000,0.000000,A_feed_only,E2-E4,49.018246,409.018246,-17.589536,-10.094238,True
7.738000,45.000000,120.000000,0.000000,A_feed_only,E2-E4,42.970721,402.970721,-18.665567,-9.513914,True
7.738000,45.000000,125.000000,0.000000,A_feed_only,E2-E4,29.762793,389.762793,-18.847607,-9.022834,True
7.738000,45.000000,130.000000,0.000000,A_feed_only,E2-E4,15.258314,375.258314,-17.667460,-8.678903,True
7.738000,45.000000,135.000000,0.000000,A_feed_only,E2-E4,5.263458,365.263458,-15.672682,-8.529658,True
7.738000,45.000000,140.000000,0.000000,A_feed_only,E2-E4,0.150580,360.150580,-13.620788,-8.626721,True
7.738000,45.000000,145.000000,0.000000,A_feed_only,E2-E4,-1.762478,358.237522,-11.873387,-9.040389,True
7.738000,45.000000,150.000000,0.000000,A_feed_only,E2-E4,-1.760704,358.239296,-10.554492,-9.879469,True
7.738000,45.000000,155.000000,0.000000,A_feed_only,E2-E4,-0.484113,359.515887,-9.716996,-11.329781,True
7.738000,45.000000,160.000000,0.000000,A_feed_only,E2-E4,1.966403,361.966403,-9.407507,-13.758018,True
7.738000,45.000000,165.000000,0.000000,A_feed_only,E2-E4,6.494685,366.494685,-9.694091,-18.115920,True
7.738000,45.000000,170.000000,0.000000,A_feed_only,E2-E4,26.005725,386.005725,-10.696305,-29.227930,True
7.738000,45.000000,175.000000,0.000000,A_feed_only,E2-E4,173.503131,533.503131,-12.655736,-23.710921,True
7.738000,45.000000,180.000000,0.000000,A_feed_only,E2-E4,-175.223694,544.776306,-16.172421,-16.167017,True
7.738000,45.000000,185.000000,0.000000,A_feed_only,E2-E4,-163.154370,556.845630,-23.513643,-12.626270,True
7.738000,45.000000,190.000000,0.000000,A_feed_only,E2-E4,-25.231459,694.768541,-29.326167,-10.674837,True
7.738000,45.000000,195.000000,0.000000,A_feed_only,E2-E4,-1.915083,718.084917,-18.274986,-9.689098,True
7.738000,45.000000,200.000000,0.000000,A_feed_only,E2-E4,2.281153,722.281153,-13.837976,-9.418372,True
7.738000,45.000000,205.000000,0.000000,A_feed_only,E2-E4,3.887523,723.887523,-11.333604,-9.740165,True
7.738000,45.000000,210.000000,0.000000,A_feed_only,E2-E4,4.178610,724.178610,-9.810428,-10.588018,True
7.738000,45.000000,215.000000,0.000000,A_feed_only,E2-E4,3.174318,723.174318,-8.907056,-11.920337,True
7.738000,45.000000,220.000000,0.000000,A_feed_only,E2-E4,0.271322,720.271322,-8.442839,-13.690915,True
7.738000,45.000000,225.000000,0.000000,A_feed_only,E2-E4,-5.852462,714.147538,-8.312179,-15.779813,True
7.738000,45.000000,230.000000,0.000000,A_feed_only,E2-E4,-16.986051,703.013949,-8.445987,-17.812957,True
7.738000,45.000000,235.000000,0.000000,A_feed_only,E2-E4,-32.720188,687.279812,-8.792647,-18.988109,True
7.738000,45.000000,240.000000,0.000000,A_feed_only,E2-E4,-46.825698,673.174302,-9.304150,-18.748104,True
7.738000,45.000000,245.000000,0.000000,A_feed_only,E2-E4,-53.324087,666.675913,-9.921507,-17.623054,True
7.738000,45.000000,250.000000,0.000000,A_feed_only,E2-E4,-51.980316,668.019684,-10.557332,-16.312956,True
7.738000,45.000000,255.000000,0.000000,A_feed_only,E2-E4,-44.631265,675.368735,-11.080731,-15.085484,True
7.738000,45.000000,260.000000,0.000000,A_feed_only,E2-E4,-33.077539,686.922461,-11.326040,-13.967357,True
7.738000,45.000000,265.000000,0.000000,A_feed_only,E2-E4,-19.194771,700.805229,-11.154156,-12.915361,True
7.738000,45.000000,270.000000,0.000000,A_feed_only,E2-E4,-4.921002,715.078998,-10.539176,-11.878463,True
7.738000,45.000000,275.000000,0.000000,A_feed_only,E2-E4,8.275278,728.275278,-9.581862,-10.817705,True
7.738000,45.000000,280.000000,0.000000,A_feed_only,E2-E4,19.721222,739.721222,-8.432370,-9.712653,True
7.738000,45.000000,285.000000,0.000000,A_feed_only,E2-E4,29.361430,749.361430,-7.217760,-8.562111,True
7.738000,45.000000,290.000000,0.000000,A_feed_only,E2-E4,37.441939,757.441939,-6.022483,-7.381220,True
7.738000,45.000000,295.000000,0.000000,A_feed_only,E2-E4,44.313963,764.313963,-4.898385,-6.196477,True
7.738000,45.000000,300.000000,0.000000,A_feed_only,E2-E4,50.354015,770.354015,-3.878254,-5.040344,True
7.738000,45.000000,305.000000,0.000000,A_feed_only,E2-E4,55.937530,775.937530,-2.984485,-3.946635,True
7.738000,45.000000,310.000000,0.000000,A_feed_only,E2-E4,61.429459,781.429459,-2.233034,-2.947159,True
7.738000,45.000000,315.000000,0.000000,A_feed_only,E2-E4,67.179192,787.179192,-1.634454,-2.069570,True
7.738000,45.000000,320.000000,0.000000,A_feed_only,E2-E4,73.517600,793.517600,-1.193530,-1.336158,True
7.738000,45.000000,325.000000,0.000000,A_feed_only,E2-E4,80.757713,800.757713,-0.908358,-0.763278,True
7.738000,45.000000,330.000000,0.000000,A_feed_only,E2-E4,89.200797,809.200797,-0.769117,-0.361002,True
7.738000,45.000000,335.000000,0.000000,A_feed_only,E2-E4,99.145646,819.145646,-0.756130,-0.132476,True
7.738000,45.000000,340.000000,0.000000,A_feed_only,E2-E4,110.888276,830.888276,-0.836564,-0.072294,True
7.738000,45.000000,345.000000,0.000000,A_feed_only,E2-E4,124.683308,844.683308,-0.960413,-0.163320,True
7.738000,45.000000,350.000000,0.000000,A_feed_only,E2-E4,140.633133,860.633133,-1.060670,-0.372140,True
7.738000,45.000000,355.000000,0.000000,A_feed_only,E2-E4,158.512992,878.512992,-1.067250,-0.645347,True
7.738000,45.000000,360.000000,0.000000,A_feed_only,E2-E4,177.641934,897.641934,-0.938394,-0.912349,True
7.738000,45.000000,0.000000,45.000000,A_feed_only,E2-E4,178.900237,178.900237,-0.316891,-0.372435,True
7.738000,45.000000,5.000000,45.000000,A_feed_only,E2-E4,-162.784316,197.215684,-0.181430,-0.524719,True
7.738000,45.000000,10.000000,45.000000,A_feed_only,E2-E4,-144.975180,215.024820,-0.060276,-0.650586,True
7.738000,45.000000,15.000000,45.000000,A_feed_only,E2-E4,-128.191825,231.808175,0.000000,-0.746759,True
7.738000,45.000000,20.000000,45.000000,A_feed_only,E2-E4,-112.779928,247.220072,-0.044095,-0.832297,True
7.738000,45.000000,25.000000,45.000000,A_feed_only,E2-E4,-98.879356,261.120644,-0.223682,-0.941127,True
7.738000,45.000000,30.000000,45.000000,A_feed_only,E2-E4,-86.451323,273.548677,-0.554804,-1.110606,True
7.738000,45.000000,35.000000,45.000000,A_feed_only,E2-E4,-75.337693,284.662307,-1.040190,-1.372257,True
7.738000,45.000000,40.000000,45.000000,A_feed_only,E2-E4,-65.320250,294.679750,-1.672746,-1.747202,True
7.738000,45.000000,45.000000,45.000000,A_feed_only,E2-E4,-56.161907,303.838093,-2.438940,-2.245321,True
7.738000,45.000000,50.000000,45.000000,A_feed_only,E2-E4,-47.628117,312.371883,-3.321376,-2.866165,True
7.738000,45.000000,55.000000,45.000000,A_feed_only,E2-E4,-39.495067,320.504933,-4.300565,-3.600152,True
7.738000,45.000000,60.000000,45.000000,A_feed_only,E2-E4,-31.552317,328.447683,-5.356298,-4.429352,True
7.738000,45.000000,65.000000,45.000000,A_feed_only,E2-E4,-23.605880,336.394120,-6.469056,-5.327609,True
7.738000,45.000000,70.000000,45.000000,A_feed_only,E2-E4,-15.486453,344.513547,-7.621721,-6.260064,True
7.738000,45.000000,75.000000,45.000000,A_feed_only,E2-E4,-7.067594,352.932406,-8.801591,-7.182616,True
7.738000,45.000000,80.000000,45.000000,A_feed_only,E2-E4,1.702032,361.702032,-10.002492,-8.042740,True
7.738000,45.000000,85.000000,45.000000,A_feed_only,E2-E4,10.754549,370.754549,-11.226818,-8.783988,True
7.738000,45.000000,90.000000,45.000000,A_feed_only,E2-E4,19.864280,379.864280,-12.487512,-9.356182,True
7.738000,45.000000,95.000000,45.000000,A_feed_only,E2-E4,28.644507,388.644507,-13.810397,-9.729666,True
7.738000,45.000000,100.000000,45.000000,A_feed_only,E2-E4,36.590098,396.590098,-15.237619,-9.906542,True
7.738000,45.000000,105.000000,45.000000,A_feed_only,E2-E4,43.116835,403.116835,-16.833201,-9.921075,True
7.738000,45.000000,110.000000,45.000000,A_feed_only,E2-E4,47.487545,407.487545,-18.691105,-9.828979,True
7.738000,45.000000,115.000000,45.000000,A_feed_only,E2-E4,48.452783,408.452783,-20.939628,-9.693121,True
7.738000,45.000000,120.000000,45.000000,A_feed_only,E2-E4,43.234466,403.234466,-23.687335,-9.572934,True
7.738000,45.000000,125.000000,45.000000,A_feed_only,E2-E4,25.797450,385.797450,-26.553723,-9.519686,True
7.738000,45.000000,130.000000,45.000000,A_feed_only,E2-E4,-5.261213,354.738787,-27.338358,-9.576111,True
7.738000,45.000000,135.000000,45.000000,A_feed_only,E2-E4,-28.700287,331.299713,-25.237992,-9.778536,True
7.738000,45.000000,140.000000,45.000000,A_feed_only,E2-E4,-37.964296,322.035704,-22.869084,-10.160511,True
7.738000,45.000000,145.000000,45.000000,A_feed_only,E2-E4,-39.629652,320.370348,-21.207773,-10.757842,True
7.738000,45.000000,150.000000,45.000000,A_feed_only,E2-E4,-37.326427,322.673573,-20.308752,-11.615594,True
7.738000,45.000000,155.000000,45.000000,A_feed_only,E2-E4,-32.514079,327.485921,-20.138637,-12.798725,True
7.738000,45.000000,160.000000,45.000000,A_feed_only,E2-E4,-25.841748,334.158252,-20.733334,-14.410741,True
7.738000,45.000000,165.000000,45.000000,A_feed_only,E2-E4,-17.603958,342.396042,-22.287363,-16.633776,True
7.738000,45.000000,170.000000,45.000000,A_feed_only,E2-E4,-7.431096,352.568904,-25.423230,-19.839211,True
7.738000,45.000000,175.000000,45.000000,A_feed_only,E2-E4,11.220163,371.220163,-32.723123,-25.026041,True
7.738000,45.000000,180.000000,45.000000,A_feed_only,E2-E4,136.668049,136.668049,-34.510925,-37.819400,False
7.738000,45.000000,185.000000,45.000000,A_feed_only,E2-E4,10.483065,370.483065,-24.265457,-31.317626,True
7.738000,45.000000,190.000000,45.000000,A_feed_only,E2-E4,15.921398,375.921398,-19.340109,-24.595040,True
7.738000,45.000000,195.000000,45.000000,A_feed_only,E2-E4,22.157155,382.157155,-16.183855,-21.725640,True
7.738000,45.000000,200.000000,45.000000,A_feed_only,E2-E4,27.623054,387.623054,-13.971208,-20.407971,True
7.738000,45.000000,205.000000,45.000000,A_feed_only,E2-E4,32.095622,392.095622,-12.372997,-20.063484,True
7.738000,45.000000,210.000000,45.000000,A_feed_only,E2-E4,35.213921,395.213921,-11.216678,-20.493657,True
7.738000,45.000000,215.000000,45.000000,A_feed_only,E2-E4,36.145422,396.145422,-10.396069,-21.653054,True
7.738000,45.000000,220.000000,45.000000,A_feed_only,E2-E4,32.904368,392.904368,-9.839470,-23.565059,True
7.738000,45.000000,225.000000,45.000000,A_feed_only,E2-E4,20.699437,380.699437,-9.495462,-26.077081,True
7.738000,45.000000,230.000000,45.000000,A_feed_only,E2-E4,-6.841905,353.158095,-9.324443,-27.682272,True
7.738000,45.000000,235.000000,45.000000,A_feed_only,E2-E4,-35.913102,324.086898,-9.291983,-25.983020,True
7.738000,45.000000,240.000000,45.000000,A_feed_only,E2-E4,-49.332902,310.667098,-9.362941,-22.935261,True
7.738000,45.000000,245.000000,45.000000,A_feed_only,E2-E4,-52.426321,307.573679,-9.496447,-20.258648,True
7.738000,45.000000,250.000000,45.000000,A_feed_only,E2-E4,-50.399597,309.600403,-9.642442,-18.094030,True
7.738000,45.000000,255.000000,45.000000,A_feed_only,E2-E4,-45.442106,314.557894,-9.741281,-16.307579,True
7.738000,45.000000,260.000000,45.000000,A_feed_only,E2-E4,-38.564523,321.435477,-9.728752,-14.775449,True
7.738000,45.000000,265.000000,45.000000,A_feed_only,E2-E4,-30.417075,329.582925,-9.548086,-13.407562,True
7.738000,45.000000,270.000000,45.000000,A_feed_only,E2-E4,-21.559519,338.440481,-9.165980,-12.140813,True
7.738000,45.000000,275.000000,45.000000,A_feed_only,E2-E4,-12.486021,347.513979,-8.583688,-10.932300,True
7.738000,45.000000,280.000000,45.000000,A_feed_only,E2-E4,-3.559423,356.440577,-7.835053,-9.755049,True
7.738000,45.000000,285.000000,45.000000,A_feed_only,E2-E4,5.035436,365.035436,-6.973197,-8.595358,True
7.738000,45.000000,290.000000,45.000000,A_feed_only,E2-E4,13.278447,373.278447,-6.055299,-7.450836,True
7.738000,45.000000,295.000000,45.000000,A_feed_only,E2-E4,21.263919,381.263919,-5.132672,-6.328527,True
7.738000,45.000000,300.000000,45.000000,A_feed_only,E2-E4,29.149473,389.149473,-4.246986,-5.242795,True
7.738000,45.000000,305.000000,45.000000,A_feed_only,E2-E4,37.121491,397.121491,-3.430129,-4.212892,True
7.738000,45.000000,310.000000,45.000000,A_feed_only,E2-E4,45.376675,405.376675,-2.705259,-3.260340,True
